DHSID_EA,most_relevant_sentences
NG-2003-4Z-00000332,"The Rivers State Ministry of Works is a ministry of the Government of Rivers State concerned with providing socio-economic infrastructure in Rivers State, Nigeria"
NG-2018-7Z-00001128,"Besides offering medical services, the hospital tends to provide clinical education and training to students, nurses, and other healthcare professionals"
NG-2018-7Z-00001245,The bridge has a 9-metre headroom above water level in order to allow for the flow of maritime traffic
NG-2008-5#-00000791,"In the heart of the Niger Delta, habitation in the general region is sandwiched between salt water and the brackish water of mangrove swamps and most locals make their living from fishing or small scale trading, or by providing services to multi-national oil companies active in the area"
NG-2003-4Z-00000332,"The Rivers State Ministry of Works is a ministry of the Government of Rivers State concerned with providing socio-economic infrastructure in Rivers State, Nigeria"
NG-2018-7Z-00001128,"Besides offering medical services, the hospital tends to provide clinical education and training to students, nurses, and other healthcare professionals"
NG-2018-7Z-00001245,The bridge has a 9-metre headroom above water level in order to allow for the flow of maritime traffic
NG-2008-5#-00000791,"In the heart of the Niger Delta, habitation in the general region is sandwiched between salt water and the brackish water of mangrove swamps and most locals make their living from fishing or small scale trading, or by providing services to multi-national oil companies active in the area"
NG-2018-7Z-00001224,"The Neonatal unit also has access to pharmaceuticals, microbiology facilities and a chemistry laboratory, social welfare facilities and pathology for blood examination. CEO of NSIA also remarked that the Cancer Treatment Centre would service LUTH by improving “economic potential of healthcare investments in Nigeria” and it would “increase private sector participation”. The software also was designed to reduce the use of water and electricity by half through its precision. The aim is to revise the infrastructure available to students so that education in these three areas can be improved. Further specific information regarding the condition of LUTH was provided such as the condition of amenities and infrastructure"
NG-2015-7#-00000243,Most of these mountains have rocks with water gushing out of them. Villagers and other people from the neighborhood visit these sites either for water or recreational activities
NG-2013-6Z-00000819,"Other facilities in the park includes a clinic, banking services, luxurious hotel, food courts, and a multi-purpose hall of about 7000 capacity and sanitary amenities, 5-D cartoon animation studio, imax cinema"
NG-2003-4Z-00000332,"The Rivers State Ministry of Water Resources and Rural Development (RSMWRRD) is a government ministry of Rivers State, Nigeria entrusted with the management of water resources and promotion of socio-economic development of rural areas in the state. According to its website, the ministry's mission is ""to develop and manage sustainable water for people in line with the MDG goal of 100L per day per person for food (agriculture and fisheries), and for industry in Rivers State. "" Mandate To formulate water resource policies and monitor the implementation of such policies in the state. To source, analyse, store and disseminate information on the water resource data in the state. To establish, monitor and oversee water parastatals of the ministry – the Rivers State Water Board and the Rural Water and Sanitation Agency. To initiate and implement water supply projects in all areas of the state. To liaise with the federal government and international donor agencies on water supply and development for the benefit of the state. To set standards, regulate, supervise and control the use of all water resources in the state. Implementing and provision of water legislation/ by-laws"
NG-2018-7Z-00001130,"With an excellent cleanliness record of all amenities maintained, the Park's natural and peaceful environment will give you the much fun, excitement and relaxation you desire. Facilities alt=Port Harcourt Pleasure Park - Talking a walk|thumb|Port Harcourt Pleasure Park - Taking a walk The park boasts a wide range of facilities including an extensive children's playground, a miniature soccer field, 5 person paddle boats, each designed for drivers and 3 passengers and water steps"
NG-2003-4Z-00000332,"The Rivers State Ministry of Works is a ministry of the Government of Rivers State concerned with providing socio-economic infrastructure in Rivers State, Nigeria"
NG-2018-7Z-00001128,"Besides offering medical services, the hospital tends to provide clinical education and training to students, nurses, and other healthcare professionals"
NG-2018-7Z-00001245,The bridge has a 9-metre headroom above water level in order to allow for the flow of maritime traffic
NG-2008-5#-00000791,"In the heart of the Niger Delta, habitation in the general region is sandwiched between salt water and the brackish water of mangrove swamps and most locals make their living from fishing or small scale trading, or by providing services to multi-national oil companies active in the area"
NG-2018-7Z-00001224,"The Neonatal unit also has access to pharmaceuticals, microbiology facilities and a chemistry laboratory, social welfare facilities and pathology for blood examination. CEO of NSIA also remarked that the Cancer Treatment Centre would service LUTH by improving “economic potential of healthcare investments in Nigeria” and it would “increase private sector participation”. The software also was designed to reduce the use of water and electricity by half through its precision. The aim is to revise the infrastructure available to students so that education in these three areas can be improved. Further specific information regarding the condition of LUTH was provided such as the condition of amenities and infrastructure"
NG-2015-7#-00000243,Most of these mountains have rocks with water gushing out of them. Villagers and other people from the neighborhood visit these sites either for water or recreational activities
NG-2010-6#-00000165,"Cameroon was thus given a substantial Nigerian population and was required to protect their rights, infrastructure and welfare"
NG-2013-6Z-00000034,"This waste management problem is also attributable to unsustainable environmental management lifestyles of Kubwa community in the Federal Capital Territory, where there are habits of indiscriminate disposal of waste, dumping of waste along or into the canals, sewerage systems that are channels for water flows, and the like"
NG-2010-6#-00000231,"), The Palace museum, Igbodu place/Cave Ori Oke, Ayeye (mythical stream), Alagaso water source, Alagaso cave, Oke Moori, Okuta Odo (Motar) hill, Osun shrine, Obatala shrine, Igbo Igbale, Isikan hill, Ile Nla (Antiquated palace building), Ota Igun hill, Gbanla/Oso Osi site, Ojolukoko shrine, Oba Ogunmolu shrine, Isanpa, Traditional war fence (Earth), Traditional stone wall fence, Sanpona shrine Oke Agbo and Ira Tree site"
NG-2018-7Z-00000613,The 2 water bodies can be utilized for other things such as irrigation and hydro-power generation
NG-2010-6#-00000093,"It is in close proximity to Bagauda dam which supplies most of the potable water of Bebeji, the federal government recently approved a dam in Bebeji to supplement the Bagauda dam sometimes known for its structural failures"
NG-2013-6Z-00000822,It seems that the builders of these fortifications deliberately tried to reach groundwater or clay to create a swampy bottom for the ditch
NG-2008-5#-00000460,A water dam and treatment plant to provide uninterrupted water supply to the main campus has just been completed
NG-2018-7Z-00000528,"Modern era Much of the cultural and traditional practices of the people were however weakened with the advent of Christianity and Western Civilization which caused the dumping of the activities considered ""pagan"" in the Afan Festival especially with the coming of the first Christian Chief of Kagoro, HRH Agwam (Dr"
NG-2003-4Z-00000054,"Some stuff to go along with before going to Mayanka Falls; hiking boots, water bottle, sun screen, face cap"
NG-2003-4Z-00000351,	 Category:Solar power stations in Nigeria Category:Delta State Category:Energy infrastructure in Nigeria
NG-2015-7#-00000013,"In April, 2013, Médecins Sans Frontières announced that the environmental cleaning of the earth in Bagega village had started and they has started chelation therapy on the children, which leaches the lead from the blood In May 2013, the then Nigerian Minister for Environment, Hadiza Mailafia announced that Bagega was safe for habitation after remediation"
NG-2013-6Z-00000575,"The medical school, in Enugu, has most of it activities in the University of Nigeria Teaching Hospital (UNTH), where doctors and other health workers are trained with high standards and have proven over the years that they can effect a significant positive change in Africa and the entire world's healthcare system"
NG-2008-5#-00000814,"These are raw materials for industries such as brick making, ceramics, bottle manufacturing, glass manufacturing, chemical/insulators production, chalk manufacturing and sanitary wares, decorative stone cutting and quarrying, but these minerals are under-utilized"
NG-2018-7Z-00000417,"6|Map showing the Benue River drainage basin. During the following decades, the runoff of both rivers decreased markedly due to irrigation"
NG-2010-6#-00000101,"He started a lot of development projects—network of roads, a reliable urban water supply. He was a keen farmer himself and funded construction of number of dams to provide irrigation. The city is supplied with water by the nearby Challawa Gorge Dam, which is being considered as a source of hydro power. From 2006 to 2015, backed by high oil prices, major highways, overhead bridges and other transportation infrastructure were built by the state government"
NG-2013-6Z-00000608,Local researchers found large amounts of pollution from oil spills in and around Onna
NG-2015-7#-00000119,"This building is arranged below the concourse level which serves as the spectators‘ distribution level and therefore provides several kiosks, banks, first aid stations and toilet buildings"
NG-2018-7Z-00000767,The village has spring water and stream water
NG-2018-7Z-00000702,"In the 2010 rainy season, a violent storm forced massive release of water to prevent the dam bursting"
NG-2018-7Z-00001025,"Unlike many other lakes in the region, it is not a volcanic lake, but is likely a solution basin formed by groundwater during the last Ice Age. deckerti is considered critically endangered due to pollution and sedimentation from human activities"
NG-2013-6Z-00000786,"Water for firefighting was scarce for several hours due to the city's shortage of fire trucks, and civilians attempted to fight the fire by hand with water from plastic buckets. Investigators revealed that the fuel feeder lines that attach to the number-five fitting (primary and secondary) were both fractured flush"
NG-2003-4Z-00000299,"The campuses houses 5 undergraduate colleges, a post graduate school, conference halls, a teaching hospital for medical students, student and staff accommodation, sporting facility and other auxiliary services such as cafeteria for staff and students, a laundry, a bakery and a water processing plant"
NG-2018-7Z-00000702,"In the 2010 rainy season, a violent storm forced massive release of water to prevent the dam bursting"
NG-2018-7Z-00001025,"Unlike many other lakes in the region, it is not a volcanic lake, but is likely a solution basin formed by groundwater during the last Ice Age. deckerti is considered critically endangered due to pollution and sedimentation from human activities"
NG-2013-6Z-00000786,"Water for firefighting was scarce for several hours due to the city's shortage of fire trucks, and civilians attempted to fight the fire by hand with water from plastic buckets. Investigators revealed that the fuel feeder lines that attach to the number-five fitting (primary and secondary) were both fractured flush"
NG-2003-4Z-00000299,"The campuses houses 5 undergraduate colleges, a post graduate school, conference halls, a teaching hospital for medical students, student and staff accommodation, sporting facility and other auxiliary services such as cafeteria for staff and students, a laundry, a bakery and a water processing plant"
NG-2018-7Z-00000767,The village has spring water and stream water
NG-2018-7Z-00000528,"Modern era Much of the cultural and traditional practices of the people were however weakened with the advent of Christianity and Western Civilization which caused the dumping of the activities considered ""pagan"" in the Afan Festival especially with the coming of the first Christian Chief of Kagoro, HRH Agwam (Dr"
NG-2003-4Z-00000054,"Some stuff to go along with before going to Mayanka Falls; hiking boots, water bottle, sun screen, face cap"
NG-2003-4Z-00000351,	 Category:Solar power stations in Nigeria Category:Delta State Category:Energy infrastructure in Nigeria
NG-2015-7#-00000013,"In April, 2013, Médecins Sans Frontières announced that the environmental cleaning of the earth in Bagega village had started and they has started chelation therapy on the children, which leaches the lead from the blood In May 2013, the then Nigerian Minister for Environment, Hadiza Mailafia announced that Bagega was safe for habitation after remediation"
NG-2013-6Z-00000575,"The medical school, in Enugu, has most of it activities in the University of Nigeria Teaching Hospital (UNTH), where doctors and other health workers are trained with high standards and have proven over the years that they can effect a significant positive change in Africa and the entire world's healthcare system"
NG-2008-5#-00000814,"These are raw materials for industries such as brick making, ceramics, bottle manufacturing, glass manufacturing, chemical/insulators production, chalk manufacturing and sanitary wares, decorative stone cutting and quarrying, but these minerals are under-utilized"
NG-2018-7Z-00000417,"6|Map showing the Benue River drainage basin. During the following decades, the runoff of both rivers decreased markedly due to irrigation"
NG-2010-6#-00000101,"He started a lot of development projects—network of roads, a reliable urban water supply. He was a keen farmer himself and funded construction of number of dams to provide irrigation. The city is supplied with water by the nearby Challawa Gorge Dam, which is being considered as a source of hydro power. From 2006 to 2015, backed by high oil prices, major highways, overhead bridges and other transportation infrastructure were built by the state government"
NG-2008-5#-00000460,A water dam and treatment plant to provide uninterrupted water supply to the main campus has just been completed
NG-2010-6#-00000165,"Cameroon was thus given a substantial Nigerian population and was required to protect their rights, infrastructure and welfare"
NG-2013-6Z-00000034,"This waste management problem is also attributable to unsustainable environmental management lifestyles of Kubwa community in the Federal Capital Territory, where there are habits of indiscriminate disposal of waste, dumping of waste along or into the canals, sewerage systems that are channels for water flows, and the like"
NG-2010-6#-00000231,"), The Palace museum, Igbodu place/Cave Ori Oke, Ayeye (mythical stream), Alagaso water source, Alagaso cave, Oke Moori, Okuta Odo (Motar) hill, Osun shrine, Obatala shrine, Igbo Igbale, Isikan hill, Ile Nla (Antiquated palace building), Ota Igun hill, Gbanla/Oso Osi site, Ojolukoko shrine, Oba Ogunmolu shrine, Isanpa, Traditional war fence (Earth), Traditional stone wall fence, Sanpona shrine Oke Agbo and Ira Tree site"
NG-2003-4Z-00000332,"The Rivers State Ministry of Works is a ministry of the Government of Rivers State concerned with providing socio-economic infrastructure in Rivers State, Nigeria"
NG-2018-7Z-00001128,"Besides offering medical services, the hospital tends to provide clinical education and training to students, nurses, and other healthcare professionals"
NG-2018-7Z-00001245,The bridge has a 9-metre headroom above water level in order to allow for the flow of maritime traffic
NG-2008-5#-00000791,"In the heart of the Niger Delta, habitation in the general region is sandwiched between salt water and the brackish water of mangrove swamps and most locals make their living from fishing or small scale trading, or by providing services to multi-national oil companies active in the area"
NG-2018-7Z-00001224,"The Neonatal unit also has access to pharmaceuticals, microbiology facilities and a chemistry laboratory, social welfare facilities and pathology for blood examination. CEO of NSIA also remarked that the Cancer Treatment Centre would service LUTH by improving “economic potential of healthcare investments in Nigeria” and it would “increase private sector participation”. The software also was designed to reduce the use of water and electricity by half through its precision. The aim is to revise the infrastructure available to students so that education in these three areas can be improved. Further specific information regarding the condition of LUTH was provided such as the condition of amenities and infrastructure"
NG-2015-7#-00000243,Most of these mountains have rocks with water gushing out of them. Villagers and other people from the neighborhood visit these sites either for water or recreational activities
NG-2013-6Z-00000819,"Other facilities in the park includes a clinic, banking services, luxurious hotel, food courts, and a multi-purpose hall of about 7000 capacity and sanitary amenities, 5-D cartoon animation studio, imax cinema"
NG-2018-7Z-00000528,"Modern era Much of the cultural and traditional practices of the people were however weakened with the advent of Christianity and Western Civilization which caused the dumping of the activities considered ""pagan"" in the Afan Festival especially with the coming of the first Christian Chief of Kagoro, HRH Agwam (Dr"
NG-2003-4Z-00000054,"Some stuff to go along with before going to Mayanka Falls; hiking boots, water bottle, sun screen, face cap"
NG-2003-4Z-00000351,	 Category:Solar power stations in Nigeria Category:Delta State Category:Energy infrastructure in Nigeria
NG-2015-7#-00000013,"In April, 2013, Médecins Sans Frontières announced that the environmental cleaning of the earth in Bagega village had started and they has started chelation therapy on the children, which leaches the lead from the blood In May 2013, the then Nigerian Minister for Environment, Hadiza Mailafia announced that Bagega was safe for habitation after remediation"
NG-2013-6Z-00000575,"The medical school, in Enugu, has most of it activities in the University of Nigeria Teaching Hospital (UNTH), where doctors and other health workers are trained with high standards and have proven over the years that they can effect a significant positive change in Africa and the entire world's healthcare system"
NG-2008-5#-00000814,"These are raw materials for industries such as brick making, ceramics, bottle manufacturing, glass manufacturing, chemical/insulators production, chalk manufacturing and sanitary wares, decorative stone cutting and quarrying, but these minerals are under-utilized"
NG-2018-7Z-00000417,"6|Map showing the Benue River drainage basin. During the following decades, the runoff of both rivers decreased markedly due to irrigation"
NG-2010-6#-00000101,"He started a lot of development projects—network of roads, a reliable urban water supply. He was a keen farmer himself and funded construction of number of dams to provide irrigation. The city is supplied with water by the nearby Challawa Gorge Dam, which is being considered as a source of hydro power. From 2006 to 2015, backed by high oil prices, major highways, overhead bridges and other transportation infrastructure were built by the state government"
NG-2013-6Z-00000608,Local researchers found large amounts of pollution from oil spills in and around Onna
NG-2015-7#-00000119,"This building is arranged below the concourse level which serves as the spectators‘ distribution level and therefore provides several kiosks, banks, first aid stations and toilet buildings"
NG-2018-7Z-00001280,"As they received satellite imagery information from Nigerian Meteorological Agency, the satellite imagery showed that both infrared and water vapor images revealed the presence of large circular shaped clouds in couplet, especially over the south western portion including Lagos and also over the coastal part of south of Nigeria"
NG-2008-5#-00000778,"It then slid and struck a concrete drainage culvert located near the runway. The tail section was immediately destroyed and the engine was lodged into the drainage. The presence of a drainage culvert near an operating runway poses serious risks to other aircrafts during the landing and take-off phase, particularly to aircrafts that accidentally veers off of the runway. In the case of Flight 1145, the DC-9 exploded immediately after it had struck a drainage culvert located about 70 meters to the left of Runway 21"
NG-2008-5#-00000299,"Dam officials were criticized for waiting too long before starting, then dumping too much water"
NG-2003-4Z-00000332,"The Rivers State Ministry of Works is a ministry of the Government of Rivers State concerned with providing socio-economic infrastructure in Rivers State, Nigeria"
NG-2018-7Z-00001128,"Besides offering medical services, the hospital tends to provide clinical education and training to students, nurses, and other healthcare professionals"
NG-2018-7Z-00001245,The bridge has a 9-metre headroom above water level in order to allow for the flow of maritime traffic
NG-2008-5#-00000791,"In the heart of the Niger Delta, habitation in the general region is sandwiched between salt water and the brackish water of mangrove swamps and most locals make their living from fishing or small scale trading, or by providing services to multi-national oil companies active in the area"
NG-2018-7Z-00001224,"The Neonatal unit also has access to pharmaceuticals, microbiology facilities and a chemistry laboratory, social welfare facilities and pathology for blood examination. CEO of NSIA also remarked that the Cancer Treatment Centre would service LUTH by improving “economic potential of healthcare investments in Nigeria” and it would “increase private sector participation”. The software also was designed to reduce the use of water and electricity by half through its precision. The aim is to revise the infrastructure available to students so that education in these three areas can be improved. Further specific information regarding the condition of LUTH was provided such as the condition of amenities and infrastructure"
NG-2015-7#-00000243,Most of these mountains have rocks with water gushing out of them. Villagers and other people from the neighborhood visit these sites either for water or recreational activities
NG-2013-6Z-00000819,"Other facilities in the park includes a clinic, banking services, luxurious hotel, food courts, and a multi-purpose hall of about 7000 capacity and sanitary amenities, 5-D cartoon animation studio, imax cinema"
NG-2003-4Z-00000332,"The Rivers State Ministry of Water Resources and Rural Development (RSMWRRD) is a government ministry of Rivers State, Nigeria entrusted with the management of water resources and promotion of socio-economic development of rural areas in the state. According to its website, the ministry's mission is ""to develop and manage sustainable water for people in line with the MDG goal of 100L per day per person for food (agriculture and fisheries), and for industry in Rivers State. "" Mandate To formulate water resource policies and monitor the implementation of such policies in the state. To source, analyse, store and disseminate information on the water resource data in the state. To establish, monitor and oversee water parastatals of the ministry – the Rivers State Water Board and the Rural Water and Sanitation Agency. To initiate and implement water supply projects in all areas of the state. To liaise with the federal government and international donor agencies on water supply and development for the benefit of the state. To set standards, regulate, supervise and control the use of all water resources in the state. Implementing and provision of water legislation/ by-laws"
NG-2018-7Z-00001130,"With an excellent cleanliness record of all amenities maintained, the Park's natural and peaceful environment will give you the much fun, excitement and relaxation you desire. Facilities alt=Port Harcourt Pleasure Park - Talking a walk|thumb|Port Harcourt Pleasure Park - Taking a walk The park boasts a wide range of facilities including an extensive children's playground, a miniature soccer field, 5 person paddle boats, each designed for drivers and 3 passengers and water steps"
NG-2008-5#-00000591,"Africa50, a pan-African infrastructure investment platform. Amaya Capital, an investment firm with a focus on the infrastructure sector in Africa and 4. See also List of power stations in Nigeria References External links Official Azura-Edo App Category:Energy infrastructure in Nigeria Category:Natural gas-fired power stations in Nigeria Category:2018 establishments in Nigeria Category:Edo State"
NG-2018-7Z-00000702,"In the 2010 rainy season, a violent storm forced massive release of water to prevent the dam bursting"
NG-2018-7Z-00001025,"Unlike many other lakes in the region, it is not a volcanic lake, but is likely a solution basin formed by groundwater during the last Ice Age. deckerti is considered critically endangered due to pollution and sedimentation from human activities"
NG-2013-6Z-00000786,"Water for firefighting was scarce for several hours due to the city's shortage of fire trucks, and civilians attempted to fight the fire by hand with water from plastic buckets. Investigators revealed that the fuel feeder lines that attach to the number-five fitting (primary and secondary) were both fractured flush"
NG-2003-4Z-00000299,"The campuses houses 5 undergraduate colleges, a post graduate school, conference halls, a teaching hospital for medical students, student and staff accommodation, sporting facility and other auxiliary services such as cafeteria for staff and students, a laundry, a bakery and a water processing plant"
NG-2008-5#-00000097,The Ngeji river in the western part of the town has rich fishing in places and also serves as the major source of water for irrigation
NG-2008-5#-00000460,A water dam and treatment plant to provide uninterrupted water supply to the main campus has just been completed
NG-2003-4Z-00000272,The scarcity of drinking water and mosquitoes’ bites drove out the Igbo-Ora people From Igbo-Asako forest. They relied on this Ayin river for drinking water and other domestic purposes
NG-2018-7Z-00000702,"In the 2010 rainy season, a violent storm forced massive release of water to prevent the dam bursting"
NG-2018-7Z-00001025,"Unlike many other lakes in the region, it is not a volcanic lake, but is likely a solution basin formed by groundwater during the last Ice Age. deckerti is considered critically endangered due to pollution and sedimentation from human activities"
NG-2013-6Z-00000786,"Water for firefighting was scarce for several hours due to the city's shortage of fire trucks, and civilians attempted to fight the fire by hand with water from plastic buckets. Investigators revealed that the fuel feeder lines that attach to the number-five fitting (primary and secondary) were both fractured flush"
NG-2003-4Z-00000299,"The campuses houses 5 undergraduate colleges, a post graduate school, conference halls, a teaching hospital for medical students, student and staff accommodation, sporting facility and other auxiliary services such as cafeteria for staff and students, a laundry, a bakery and a water processing plant"
NG-2018-7Z-00000528,"Modern era Much of the cultural and traditional practices of the people were however weakened with the advent of Christianity and Western Civilization which caused the dumping of the activities considered ""pagan"" in the Afan Festival especially with the coming of the first Christian Chief of Kagoro, HRH Agwam (Dr"
NG-2003-4Z-00000054,"Some stuff to go along with before going to Mayanka Falls; hiking boots, water bottle, sun screen, face cap"
NG-2003-4Z-00000351,	 Category:Solar power stations in Nigeria Category:Delta State Category:Energy infrastructure in Nigeria
NG-2015-7#-00000013,"In April, 2013, Médecins Sans Frontières announced that the environmental cleaning of the earth in Bagega village had started and they has started chelation therapy on the children, which leaches the lead from the blood In May 2013, the then Nigerian Minister for Environment, Hadiza Mailafia announced that Bagega was safe for habitation after remediation"
NG-2013-6Z-00000575,"The medical school, in Enugu, has most of it activities in the University of Nigeria Teaching Hospital (UNTH), where doctors and other health workers are trained with high standards and have proven over the years that they can effect a significant positive change in Africa and the entire world's healthcare system"
NG-2008-5#-00000814,"These are raw materials for industries such as brick making, ceramics, bottle manufacturing, glass manufacturing, chemical/insulators production, chalk manufacturing and sanitary wares, decorative stone cutting and quarrying, but these minerals are under-utilized"
NG-2018-7Z-00000417,"6|Map showing the Benue River drainage basin. During the following decades, the runoff of both rivers decreased markedly due to irrigation"
NG-2010-6#-00000101,"He started a lot of development projects—network of roads, a reliable urban water supply. He was a keen farmer himself and funded construction of number of dams to provide irrigation. The city is supplied with water by the nearby Challawa Gorge Dam, which is being considered as a source of hydro power. From 2006 to 2015, backed by high oil prices, major highways, overhead bridges and other transportation infrastructure were built by the state government"
NG-2013-6Z-00000608,Local researchers found large amounts of pollution from oil spills in and around Onna
NG-2015-7#-00000119,"This building is arranged below the concourse level which serves as the spectators‘ distribution level and therefore provides several kiosks, banks, first aid stations and toilet buildings"
NG-2018-7Z-00001280,"As they received satellite imagery information from Nigerian Meteorological Agency, the satellite imagery showed that both infrared and water vapor images revealed the presence of large circular shaped clouds in couplet, especially over the south western portion including Lagos and also over the coastal part of south of Nigeria"
NG-2008-5#-00000778,"It then slid and struck a concrete drainage culvert located near the runway. The tail section was immediately destroyed and the engine was lodged into the drainage. The presence of a drainage culvert near an operating runway poses serious risks to other aircrafts during the landing and take-off phase, particularly to aircrafts that accidentally veers off of the runway. In the case of Flight 1145, the DC-9 exploded immediately after it had struck a drainage culvert located about 70 meters to the left of Runway 21"
NG-2008-5#-00000299,"Dam officials were criticized for waiting too long before starting, then dumping too much water"
NG-2008-5#-00000460,A water dam and treatment plant to provide uninterrupted water supply to the main campus has just been completed
NG-2018-7Z-00001202,"Over the years, the infrastructure within the complex have been poorly maintained"
NG-2010-6#-00000165,"Cameroon was thus given a substantial Nigerian population and was required to protect their rights, infrastructure and welfare"
NG-2013-6Z-00000034,"This waste management problem is also attributable to unsustainable environmental management lifestyles of Kubwa community in the Federal Capital Territory, where there are habits of indiscriminate disposal of waste, dumping of waste along or into the canals, sewerage systems that are channels for water flows, and the like"
NG-2003-4Z-00000332,"The Rivers State Ministry of Works is a ministry of the Government of Rivers State concerned with providing socio-economic infrastructure in Rivers State, Nigeria"
NG-2018-7Z-00001128,"Besides offering medical services, the hospital tends to provide clinical education and training to students, nurses, and other healthcare professionals"
NG-2018-7Z-00001245,The bridge has a 9-metre headroom above water level in order to allow for the flow of maritime traffic
NG-2008-5#-00000791,"In the heart of the Niger Delta, habitation in the general region is sandwiched between salt water and the brackish water of mangrove swamps and most locals make their living from fishing or small scale trading, or by providing services to multi-national oil companies active in the area"
NG-2018-7Z-00001224,"The Neonatal unit also has access to pharmaceuticals, microbiology facilities and a chemistry laboratory, social welfare facilities and pathology for blood examination. CEO of NSIA also remarked that the Cancer Treatment Centre would service LUTH by improving “economic potential of healthcare investments in Nigeria” and it would “increase private sector participation”. The software also was designed to reduce the use of water and electricity by half through its precision. The aim is to revise the infrastructure available to students so that education in these three areas can be improved. Further specific information regarding the condition of LUTH was provided such as the condition of amenities and infrastructure"
NG-2015-7#-00000243,Most of these mountains have rocks with water gushing out of them. Villagers and other people from the neighborhood visit these sites either for water or recreational activities
NG-2013-6Z-00000819,"Other facilities in the park includes a clinic, banking services, luxurious hotel, food courts, and a multi-purpose hall of about 7000 capacity and sanitary amenities, 5-D cartoon animation studio, imax cinema"
NG-2003-4Z-00000332,"The Rivers State Ministry of Water Resources and Rural Development (RSMWRRD) is a government ministry of Rivers State, Nigeria entrusted with the management of water resources and promotion of socio-economic development of rural areas in the state. According to its website, the ministry's mission is ""to develop and manage sustainable water for people in line with the MDG goal of 100L per day per person for food (agriculture and fisheries), and for industry in Rivers State. "" Mandate To formulate water resource policies and monitor the implementation of such policies in the state. To source, analyse, store and disseminate information on the water resource data in the state. To establish, monitor and oversee water parastatals of the ministry – the Rivers State Water Board and the Rural Water and Sanitation Agency. To initiate and implement water supply projects in all areas of the state. To liaise with the federal government and international donor agencies on water supply and development for the benefit of the state. To set standards, regulate, supervise and control the use of all water resources in the state. Implementing and provision of water legislation/ by-laws"
NG-2018-7Z-00001130,"With an excellent cleanliness record of all amenities maintained, the Park's natural and peaceful environment will give you the much fun, excitement and relaxation you desire. Facilities alt=Port Harcourt Pleasure Park - Talking a walk|thumb|Port Harcourt Pleasure Park - Taking a walk The park boasts a wide range of facilities including an extensive children's playground, a miniature soccer field, 5 person paddle boats, each designed for drivers and 3 passengers and water steps"
NG-2003-4Z-00000332,"The Rivers State Ministry of Works is a ministry of the Government of Rivers State concerned with providing socio-economic infrastructure in Rivers State, Nigeria"
NG-2018-7Z-00001128,"Besides offering medical services, the hospital tends to provide clinical education and training to students, nurses, and other healthcare professionals"
NG-2018-7Z-00001245,The bridge has a 9-metre headroom above water level in order to allow for the flow of maritime traffic
NG-2008-5#-00000791,"In the heart of the Niger Delta, habitation in the general region is sandwiched between salt water and the brackish water of mangrove swamps and most locals make their living from fishing or small scale trading, or by providing services to multi-national oil companies active in the area"
NG-2018-7Z-00001224,"The Neonatal unit also has access to pharmaceuticals, microbiology facilities and a chemistry laboratory, social welfare facilities and pathology for blood examination. CEO of NSIA also remarked that the Cancer Treatment Centre would service LUTH by improving “economic potential of healthcare investments in Nigeria” and it would “increase private sector participation”. The software also was designed to reduce the use of water and electricity by half through its precision. The aim is to revise the infrastructure available to students so that education in these three areas can be improved. Further specific information regarding the condition of LUTH was provided such as the condition of amenities and infrastructure"
NG-2015-7#-00000243,Most of these mountains have rocks with water gushing out of them. Villagers and other people from the neighborhood visit these sites either for water or recreational activities
NG-2013-6Z-00000819,"Other facilities in the park includes a clinic, banking services, luxurious hotel, food courts, and a multi-purpose hall of about 7000 capacity and sanitary amenities, 5-D cartoon animation studio, imax cinema"
NG-2003-4Z-00000332,"The Rivers State Ministry of Water Resources and Rural Development (RSMWRRD) is a government ministry of Rivers State, Nigeria entrusted with the management of water resources and promotion of socio-economic development of rural areas in the state. According to its website, the ministry's mission is ""to develop and manage sustainable water for people in line with the MDG goal of 100L per day per person for food (agriculture and fisheries), and for industry in Rivers State. "" Mandate To formulate water resource policies and monitor the implementation of such policies in the state. To source, analyse, store and disseminate information on the water resource data in the state. To establish, monitor and oversee water parastatals of the ministry – the Rivers State Water Board and the Rural Water and Sanitation Agency. To initiate and implement water supply projects in all areas of the state. To liaise with the federal government and international donor agencies on water supply and development for the benefit of the state. To set standards, regulate, supervise and control the use of all water resources in the state. Implementing and provision of water legislation/ by-laws"
NG-2018-7Z-00001130,"With an excellent cleanliness record of all amenities maintained, the Park's natural and peaceful environment will give you the much fun, excitement and relaxation you desire. Facilities alt=Port Harcourt Pleasure Park - Talking a walk|thumb|Port Harcourt Pleasure Park - Taking a walk The park boasts a wide range of facilities including an extensive children's playground, a miniature soccer field, 5 person paddle boats, each designed for drivers and 3 passengers and water steps"
NG-2010-6#-00000165,"Cameroon was thus given a substantial Nigerian population and was required to protect their rights, infrastructure and welfare"
NG-2018-7Z-00001202,"Over the years, the infrastructure within the complex have been poorly maintained"
NG-2018-7Z-00000528,"Modern era Much of the cultural and traditional practices of the people were however weakened with the advent of Christianity and Western Civilization which caused the dumping of the activities considered ""pagan"" in the Afan Festival especially with the coming of the first Christian Chief of Kagoro, HRH Agwam (Dr"
NG-2003-4Z-00000054,"Some stuff to go along with before going to Mayanka Falls; hiking boots, water bottle, sun screen, face cap"
