DHSID_EA,most_relevant_sentences
KY-2012-6#-00000018,"Other findings included Scythian burial mounds eroded over the centuries by waves, and numerous well-preserved artifacts, including bronze battleaxes, arrowheads, self-sharpening daggers, objects discarded by smiths, casting molds, and money. The Russian military will pay $4. RFE/RL NEWSLINE 14 March 2008 India also plans to invest in the facility to test all types of torpedoes such as heavy weight torpedoes and those that have thermal navigation system"
KY-2012-6#-00000235,"In February 2009, the Kyrgyz Parliament voted to close the base after the two governments failed to agree on a higher rent for the property. Under the new arrangement, the United States will pay $200 million, three times the previous rent, for continued use of the facilities. troops if the United States would not agree by 1 June to pay more for stationing forces in the Central Asian nation. The news of the base's closure followed the announcement of a new agreement between Russia and Kyrgyzstan in which Kyrgyzstan will receive $2 billion in loans and $150 million in financial aid from Russia. Most observers see the two events as connected, and believe that Russian financial assistance was offered on the condition that U. An additional $117 million will be given to the Kyrgyz government, including $36 million for upgrading the airport with additional storage facilities and aircraft parking, $21 million for fighting drug trafficking in the country, and $20 million for economic development"
KY-2012-6#-00000081,"However, the Kyrgyz section of the rail has been stalled due to financial and technical issues"
KY-2012-6#-00000237,"Main local economic activities include mining, ore processing and fishing. thumb|Coastal cane The lake used to have a rich fauna, but since 1970, biodiversity began to decline due to deterioration of water quality. Fishing The economic importance of the lake is mostly in its fishing industry"
KY-2012-6#-00000065,"The Aksu-Zhabagly Nature Reserve, though relatively small in area but the oldest National Reserve of the former Soviet Union, is rich in wildlife and included in the UNESCO world heritage site Western Tian Shan"
KY-2012-6#-00000003,External links Silk Road Seattle – University of Washington (The Silk Road Seattle website contains many useful resources including a number of full-text historical works) Category:Central Asian Buddhist kingdoms Category:Central Asian Buddhist sites Category:Populated places along the Silk Road Category:Populated places in Xinjiang Category:Oases of China Category:Aksu Prefecture Category:National Forest Cities in China
KY-2012-6#-00000063,"This strategy will save time and money over conventional embankment building methods. The project was reinstated in 2008 and will be largely funded by US$2 billion in Russian aid, promised in return for ""enhanced economic and security cooperation"" with Russia. According to the Uzbek government in Tashkent, Kambarata-I will also cause water shortages, as well as environmental and economic damage to Uzbekistan, and is being proposed in breach of international law"
KY-2012-6#-00000063,"This strategy will save time and money over conventional embankment building methods. The project was reinstated in 2008 and will be largely funded by US$2 billion in Russian aid, promised in return for ""enhanced economic and security cooperation"" with Russia. According to the Uzbek government in Tashkent, Kambarata-I will also cause water shortages, as well as environmental and economic damage to Uzbekistan, and is being proposed in breach of international law"
KY-2012-6#-00000016,"The university includes 3 schools in the areas of training, research centers, scientific and educational departments, 5 representative offices in the regions of Kazakhstan, and an economic college. As part of the top management, she is involved in the solutions of financial issues of Narxoz University. Ratings and accreditation CEEMAN – The International Association for Management Development in dynamic societies, Slovenia ACCA – Association of Chartered Certified Accountants, UK Educational programs 3 languages of instruction: Kazakh, Russian, English 21 bachelor's degree programs 16 scientific-pedagogical and applied master's programs Master's programs in cooperation with European partner universities 4 master's programs of the National Bank of the Republic of Kazakhstan 6 programs of PhD 2 programs of the Lomonosov MSU 2 programs of the Peoples’ Friendship University of Russia 12 international dual-degree programs (bachelor's, master's, МВА, DВА) Business-education (DBA, executive MBA, MBA, Mini MBA) More than 100 PDP programs (seminars and trainings) 9 programs of vocational secondary education Structure Faculties and Schools: Faculty of basic training, School of economics and management, School of finance and accounting, School of applied sciences, School of international education programs Postgraduate programs: Master's programs, PhD, Programs of supplementary education of M. Lomonosov Moscow state university IBS International Business School: DBA, MBA, Executive MBA, Mini MBA programs, seminars and trainings Programs of Peoples’ Friendship University of Russia (bachelor's and master's programs) Regional centers of distance learning (in Kyzylorda, Shymkent, Atyrau, Pavlodar, Semei cities) College of Economics (in Almaty and Talgar cities) Master Program of the National Bank of the Republic of Kazakhstan Linguistic center Military training department Kazakh – Japanese center for development of human resources Institute for Social-economic Studies Research institute for finance-bank management Famous graduates Karim Massimov A former prime minister of Kazakhstan and a chairman of the National Security Committee of the Republic of Kazakhstan He graduated from the University of Narxoz in 1995; the major is Finance and Credit. Between 2002 and 2007, he was World Bank project coordinator for Central Asia in the sphere of infrastructure, financial markets and education. Kenges Rakishev takes the Top 7 spot in Forbes Kazakhstan annual ranking ""The 50 richest people in Kazakhstan"" with a capital of $718 million and Top 5 spot out of 50 influential businessmen in Kazakhstan, according to Forbes Kazakhstan annual ranking ""The top 50 most influential businessmen in Kazakhstan"""
KY-2012-6#-00000016,"Faculties Faculty of Agrobiology and Phytosanitary Faculty of Technology and Bioresources Faculty of Veterinary Medicine Faculty of forestry, land resources and horticulture Faculty of Hydraulic Engineering, Land Reclamation and Business Faculty of Engineering Campus thumb|Kazakh Agricultural Institute campus building The main building of the university was built in two stages in 1934 and 1954"
KY-2012-6#-00000244,"]] In the Ferghana Valley, the first Dungans to appear in Central Asia originated from Kuldja and Kashgar, as slaves captured by raiders; they mostly served in private wealthy households. Millward in his economic history of the region, or by Kim Ho-dong in his monograph). "" Today the Dungans play a role as cultural ""shuttles"" and economic mediators between Central Asia and the Chinese world"
KY-2012-6#-00000281,Kyrgyzstan is rich in mineral resources but has negligible petroleum and natural gas reserves; it imports petroleum and gas
KY-2012-6#-00000003,The Ili River valley is far wetter than most of Xinjiang and has rich grazing land
KY-2012-6#-00000003,Transport Road and Railway An extensive road network is being built across the prefecture for economic development
KY-2012-6#-00000018,"Other findings included Scythian burial mounds eroded over the centuries by waves, and numerous well-preserved artifacts, including bronze battleaxes, arrowheads, self-sharpening daggers, objects discarded by smiths, casting molds, and money. The Russian military will pay $4. RFE/RL NEWSLINE 14 March 2008 India also plans to invest in the facility to test all types of torpedoes such as heavy weight torpedoes and those that have thermal navigation system"
KY-2012-6#-00000235,"In February 2009, the Kyrgyz Parliament voted to close the base after the two governments failed to agree on a higher rent for the property. Under the new arrangement, the United States will pay $200 million, three times the previous rent, for continued use of the facilities. troops if the United States would not agree by 1 June to pay more for stationing forces in the Central Asian nation. The news of the base's closure followed the announcement of a new agreement between Russia and Kyrgyzstan in which Kyrgyzstan will receive $2 billion in loans and $150 million in financial aid from Russia. Most observers see the two events as connected, and believe that Russian financial assistance was offered on the condition that U. An additional $117 million will be given to the Kyrgyz government, including $36 million for upgrading the airport with additional storage facilities and aircraft parking, $21 million for fighting drug trafficking in the country, and $20 million for economic development"
KY-2012-6#-00000081,"However, the Kyrgyz section of the rail has been stalled due to financial and technical issues"
KY-2012-6#-00000237,"Main local economic activities include mining, ore processing and fishing. thumb|Coastal cane The lake used to have a rich fauna, but since 1970, biodiversity began to decline due to deterioration of water quality. Fishing The economic importance of the lake is mostly in its fishing industry"
KY-2012-6#-00000065,"The Aksu-Zhabagly Nature Reserve, though relatively small in area but the oldest National Reserve of the former Soviet Union, is rich in wildlife and included in the UNESCO world heritage site Western Tian Shan"
KY-2012-6#-00000278,"""The Christian Science Monitor"", 2007-Jan-04 Dordoy Bazaar is a major shopping and employment centre for the Bishkek metropolitan area and entire Chuy River Valley region. com, 2008-04-09) According to some economists, this re-export (the other center for which, targeting Uzbekistan, is the Karasuu Bazar at Kara-Suu, Osh Province) is one of two largest economic activities of Kyrgyzstan"
KY-2012-6#-00000012,"Achieved Comprehensive Settlement of Disputes with the Kyrgyz Republic's Government"") Ownership controversy and nationalization movement Since 2012, advocates have called for the nationalization of the mine due to accusation against Centerra Gold's of environmental violations and corruption"
KY-2012-6#-00000084,"In 1855 New York became one of the first states to create constitutionally-designated ""Forever Wild"" preserves to prevent environmental and economic harms, to create a desperately needed water supply for New York City. Belleayre was immediately popular among local residents and became a center for winter sports in the region and an economic catalyst for surrounding communities"
KY-2012-6#-00000003,"As of 2019, the Khorgos area was a hub of the New Eurasian Land Bridge, 200 km from the Alataw Pass, the historically important Dzungarian Gate, with a cross-border visa-free special economic zone for trade and shopping (ICBC), a dry port for transporting goods and two new cities, one on either side of the border"
KY-2012-6#-00000235,During its existence Kyrgyzstan Airlines had its head office on the airport property
KY-2012-6#-00000016,"Faculties Faculty of Agrobiology and Phytosanitary Faculty of Technology and Bioresources Faculty of Veterinary Medicine Faculty of forestry, land resources and horticulture Faculty of Hydraulic Engineering, Land Reclamation and Business Faculty of Engineering Campus thumb|Kazakh Agricultural Institute campus building The main building of the university was built in two stages in 1934 and 1954"
KY-2012-6#-00000244,"]] In the Ferghana Valley, the first Dungans to appear in Central Asia originated from Kuldja and Kashgar, as slaves captured by raiders; they mostly served in private wealthy households. Millward in his economic history of the region, or by Kim Ho-dong in his monograph). "" Today the Dungans play a role as cultural ""shuttles"" and economic mediators between Central Asia and the Chinese world"
KY-2012-6#-00000281,Kyrgyzstan is rich in mineral resources but has negligible petroleum and natural gas reserves; it imports petroleum and gas
KY-2012-6#-00000003,The Ili River valley is far wetter than most of Xinjiang and has rich grazing land
KY-2012-6#-00000003,Transport Road and Railway An extensive road network is being built across the prefecture for economic development
KY-2012-6#-00000018,"Other findings included Scythian burial mounds eroded over the centuries by waves, and numerous well-preserved artifacts, including bronze battleaxes, arrowheads, self-sharpening daggers, objects discarded by smiths, casting molds, and money. The Russian military will pay $4. RFE/RL NEWSLINE 14 March 2008 India also plans to invest in the facility to test all types of torpedoes such as heavy weight torpedoes and those that have thermal navigation system"
KY-2012-6#-00000235,"In February 2009, the Kyrgyz Parliament voted to close the base after the two governments failed to agree on a higher rent for the property. Under the new arrangement, the United States will pay $200 million, three times the previous rent, for continued use of the facilities. troops if the United States would not agree by 1 June to pay more for stationing forces in the Central Asian nation. The news of the base's closure followed the announcement of a new agreement between Russia and Kyrgyzstan in which Kyrgyzstan will receive $2 billion in loans and $150 million in financial aid from Russia. Most observers see the two events as connected, and believe that Russian financial assistance was offered on the condition that U. An additional $117 million will be given to the Kyrgyz government, including $36 million for upgrading the airport with additional storage facilities and aircraft parking, $21 million for fighting drug trafficking in the country, and $20 million for economic development"
KY-2012-6#-00000081,"However, the Kyrgyz section of the rail has been stalled due to financial and technical issues"
KY-2012-6#-00000237,"Main local economic activities include mining, ore processing and fishing. thumb|Coastal cane The lake used to have a rich fauna, but since 1970, biodiversity began to decline due to deterioration of water quality. Fishing The economic importance of the lake is mostly in its fishing industry"
KY-2012-6#-00000065,"The Aksu-Zhabagly Nature Reserve, though relatively small in area but the oldest National Reserve of the former Soviet Union, is rich in wildlife and included in the UNESCO world heritage site Western Tian Shan"
KY-2012-6#-00000003,External links Silk Road Seattle – University of Washington (The Silk Road Seattle website contains many useful resources including a number of full-text historical works) Category:Central Asian Buddhist kingdoms Category:Central Asian Buddhist sites Category:Populated places along the Silk Road Category:Populated places in Xinjiang Category:Oases of China Category:Aksu Prefecture Category:National Forest Cities in China
KY-2012-6#-00000014,"Southwards from these at the foot of the mountains and at the entrance to the valleys, there are rich areas of fertile land"
KY-2012-6#-00000014,"An eastern branch would enhance Russia's military and economic presence on the Chinese border. In 1906 the Russian imperial government decided to finance construction of the first section, between Barnaul and Arys"
KY-2012-6#-00000237,The Kazakh government allocated $7 million to dispose of these and former Kazakh environment minister Nurlan Iskakov was convicted of embezzlement and sentenced to four years in prison relating to this money in 2009
KY-2012-6#-00000278,"""The Christian Science Monitor"", 2007-Jan-04 Dordoy Bazaar is a major shopping and employment centre for the Bishkek metropolitan area and entire Chuy River Valley region. com, 2008-04-09) According to some economists, this re-export (the other center for which, targeting Uzbekistan, is the Karasuu Bazar at Kara-Suu, Osh Province) is one of two largest economic activities of Kyrgyzstan"
KY-2012-6#-00000012,"Achieved Comprehensive Settlement of Disputes with the Kyrgyz Republic's Government"") Ownership controversy and nationalization movement Since 2012, advocates have called for the nationalization of the mine due to accusation against Centerra Gold's of environmental violations and corruption"
KY-2012-6#-00000084,"In 1855 New York became one of the first states to create constitutionally-designated ""Forever Wild"" preserves to prevent environmental and economic harms, to create a desperately needed water supply for New York City. Belleayre was immediately popular among local residents and became a center for winter sports in the region and an economic catalyst for surrounding communities"
KY-2012-6#-00000003,"As of 2019, the Khorgos area was a hub of the New Eurasian Land Bridge, 200 km from the Alataw Pass, the historically important Dzungarian Gate, with a cross-border visa-free special economic zone for trade and shopping (ICBC), a dry port for transporting goods and two new cities, one on either side of the border"
KY-2012-6#-00000016,"Faculties Faculty of Agrobiology and Phytosanitary Faculty of Technology and Bioresources Faculty of Veterinary Medicine Faculty of forestry, land resources and horticulture Faculty of Hydraulic Engineering, Land Reclamation and Business Faculty of Engineering Campus thumb|Kazakh Agricultural Institute campus building The main building of the university was built in two stages in 1934 and 1954"
KY-2012-6#-00000244,"]] In the Ferghana Valley, the first Dungans to appear in Central Asia originated from Kuldja and Kashgar, as slaves captured by raiders; they mostly served in private wealthy households. Millward in his economic history of the region, or by Kim Ho-dong in his monograph). "" Today the Dungans play a role as cultural ""shuttles"" and economic mediators between Central Asia and the Chinese world"
KY-2012-6#-00000281,Kyrgyzstan is rich in mineral resources but has negligible petroleum and natural gas reserves; it imports petroleum and gas
KY-2012-6#-00000003,The Ili River valley is far wetter than most of Xinjiang and has rich grazing land
KY-2012-6#-00000003,Transport Road and Railway An extensive road network is being built across the prefecture for economic development
KY-2012-6#-00000018,"Other findings included Scythian burial mounds eroded over the centuries by waves, and numerous well-preserved artifacts, including bronze battleaxes, arrowheads, self-sharpening daggers, objects discarded by smiths, casting molds, and money. The Russian military will pay $4. RFE/RL NEWSLINE 14 March 2008 India also plans to invest in the facility to test all types of torpedoes such as heavy weight torpedoes and those that have thermal navigation system"
KY-2012-6#-00000235,"In February 2009, the Kyrgyz Parliament voted to close the base after the two governments failed to agree on a higher rent for the property. Under the new arrangement, the United States will pay $200 million, three times the previous rent, for continued use of the facilities. troops if the United States would not agree by 1 June to pay more for stationing forces in the Central Asian nation. The news of the base's closure followed the announcement of a new agreement between Russia and Kyrgyzstan in which Kyrgyzstan will receive $2 billion in loans and $150 million in financial aid from Russia. Most observers see the two events as connected, and believe that Russian financial assistance was offered on the condition that U. An additional $117 million will be given to the Kyrgyz government, including $36 million for upgrading the airport with additional storage facilities and aircraft parking, $21 million for fighting drug trafficking in the country, and $20 million for economic development"
KY-2012-6#-00000081,"However, the Kyrgyz section of the rail has been stalled due to financial and technical issues"
KY-2012-6#-00000237,"Main local economic activities include mining, ore processing and fishing. thumb|Coastal cane The lake used to have a rich fauna, but since 1970, biodiversity began to decline due to deterioration of water quality. Fishing The economic importance of the lake is mostly in its fishing industry"
KY-2012-6#-00000065,"The Aksu-Zhabagly Nature Reserve, though relatively small in area but the oldest National Reserve of the former Soviet Union, is rich in wildlife and included in the UNESCO world heritage site Western Tian Shan"
KY-2012-6#-00000003,External links Silk Road Seattle – University of Washington (The Silk Road Seattle website contains many useful resources including a number of full-text historical works) Category:Central Asian Buddhist kingdoms Category:Central Asian Buddhist sites Category:Populated places along the Silk Road Category:Populated places in Xinjiang Category:Oases of China Category:Aksu Prefecture Category:National Forest Cities in China
KY-2012-6#-00000014,"Southwards from these at the foot of the mountains and at the entrance to the valleys, there are rich areas of fertile land"
KY-2012-6#-00000278,"""The Christian Science Monitor"", 2007-Jan-04 Dordoy Bazaar is a major shopping and employment centre for the Bishkek metropolitan area and entire Chuy River Valley region. com, 2008-04-09) According to some economists, this re-export (the other center for which, targeting Uzbekistan, is the Karasuu Bazar at Kara-Suu, Osh Province) is one of two largest economic activities of Kyrgyzstan"
KY-2012-6#-00000012,"Achieved Comprehensive Settlement of Disputes with the Kyrgyz Republic's Government"") Ownership controversy and nationalization movement Since 2012, advocates have called for the nationalization of the mine due to accusation against Centerra Gold's of environmental violations and corruption"
KY-2012-6#-00000084,"In 1855 New York became one of the first states to create constitutionally-designated ""Forever Wild"" preserves to prevent environmental and economic harms, to create a desperately needed water supply for New York City. Belleayre was immediately popular among local residents and became a center for winter sports in the region and an economic catalyst for surrounding communities"
KY-2012-6#-00000014,"Instruments Telescope Carl Zeiss-1000 Type: reflector Optical system: Ritchey–Chrétien Main mirror diameter: D = 1016 mm Equivalent focal length: F = 13300 mm English mount Year of exploitation beginning: 1981 Equipment: slit spectrograph UAGS, set of BVR-filters for photometry, CCD-cameras (SBIG ST-7, SBIG ST-8) Current status: no observations, under reconstruction Telescope AZT-20 Type: reflector Optical system: Cassegrain Main mirror diameter: D = 1560 mm Focal length with focus corrector: F = 5720 mm Maximal possible field of view: FOW = 60 х 60 arc min German type equatorial mount Year of exploitation beginning: 2017 Equipment: CCD-camera for photometry FLI Pro LIne with g’r’i’z’ - filters"
KY-2012-6#-00000202,The economic damage caused by the earthquake was estimated to be around US$120 million
KY-2012-6#-00000235,During its existence Kyrgyzstan Airlines had its head office on the airport property
KY-2012-6#-00000014,"Instruments Telescope Carl Zeiss-1000 Type: reflector Optical system: Ritchey–Chrétien Main mirror diameter: D = 1016 mm Equivalent focal length: F = 13300 mm English mount Year of exploitation beginning: 1981 Equipment: slit spectrograph UAGS, set of BVR-filters for photometry, CCD-cameras (SBIG ST-7, SBIG ST-8) Current status: no observations, under reconstruction Telescope AZT-20 Type: reflector Optical system: Cassegrain Main mirror diameter: D = 1560 mm Focal length with focus corrector: F = 5720 mm Maximal possible field of view: FOW = 60 х 60 arc min German type equatorial mount Year of exploitation beginning: 2017 Equipment: CCD-camera for photometry FLI Pro LIne with g’r’i’z’ - filters"
KY-2012-6#-00000202,The economic damage caused by the earthquake was estimated to be around US$120 million
KY-2012-6#-00000278,"""The Christian Science Monitor"", 2007-Jan-04 Dordoy Bazaar is a major shopping and employment centre for the Bishkek metropolitan area and entire Chuy River Valley region. com, 2008-04-09) According to some economists, this re-export (the other center for which, targeting Uzbekistan, is the Karasuu Bazar at Kara-Suu, Osh Province) is one of two largest economic activities of Kyrgyzstan"
KY-2012-6#-00000012,"Achieved Comprehensive Settlement of Disputes with the Kyrgyz Republic's Government"") Ownership controversy and nationalization movement Since 2012, advocates have called for the nationalization of the mine due to accusation against Centerra Gold's of environmental violations and corruption"
KY-2012-6#-00000084,"In 1855 New York became one of the first states to create constitutionally-designated ""Forever Wild"" preserves to prevent environmental and economic harms, to create a desperately needed water supply for New York City. Belleayre was immediately popular among local residents and became a center for winter sports in the region and an economic catalyst for surrounding communities"
KY-2012-6#-00000016,"Faculties Faculty of Agrobiology and Phytosanitary Faculty of Technology and Bioresources Faculty of Veterinary Medicine Faculty of forestry, land resources and horticulture Faculty of Hydraulic Engineering, Land Reclamation and Business Faculty of Engineering Campus thumb|Kazakh Agricultural Institute campus building The main building of the university was built in two stages in 1934 and 1954"
KY-2012-6#-00000244,"]] In the Ferghana Valley, the first Dungans to appear in Central Asia originated from Kuldja and Kashgar, as slaves captured by raiders; they mostly served in private wealthy households. Millward in his economic history of the region, or by Kim Ho-dong in his monograph). "" Today the Dungans play a role as cultural ""shuttles"" and economic mediators between Central Asia and the Chinese world"
KY-2012-6#-00000281,Kyrgyzstan is rich in mineral resources but has negligible petroleum and natural gas reserves; it imports petroleum and gas
KY-2012-6#-00000003,The Ili River valley is far wetter than most of Xinjiang and has rich grazing land
KY-2012-6#-00000003,Transport Road and Railway An extensive road network is being built across the prefecture for economic development
KY-2012-6#-00000018,"Other findings included Scythian burial mounds eroded over the centuries by waves, and numerous well-preserved artifacts, including bronze battleaxes, arrowheads, self-sharpening daggers, objects discarded by smiths, casting molds, and money. The Russian military will pay $4. RFE/RL NEWSLINE 14 March 2008 India also plans to invest in the facility to test all types of torpedoes such as heavy weight torpedoes and those that have thermal navigation system"
KY-2012-6#-00000235,"In February 2009, the Kyrgyz Parliament voted to close the base after the two governments failed to agree on a higher rent for the property. Under the new arrangement, the United States will pay $200 million, three times the previous rent, for continued use of the facilities. troops if the United States would not agree by 1 June to pay more for stationing forces in the Central Asian nation. The news of the base's closure followed the announcement of a new agreement between Russia and Kyrgyzstan in which Kyrgyzstan will receive $2 billion in loans and $150 million in financial aid from Russia. Most observers see the two events as connected, and believe that Russian financial assistance was offered on the condition that U. An additional $117 million will be given to the Kyrgyz government, including $36 million for upgrading the airport with additional storage facilities and aircraft parking, $21 million for fighting drug trafficking in the country, and $20 million for economic development"
KY-2012-6#-00000081,"However, the Kyrgyz section of the rail has been stalled due to financial and technical issues"
KY-2012-6#-00000237,"Main local economic activities include mining, ore processing and fishing. thumb|Coastal cane The lake used to have a rich fauna, but since 1970, biodiversity began to decline due to deterioration of water quality. Fishing The economic importance of the lake is mostly in its fishing industry"
KY-2012-6#-00000065,"The Aksu-Zhabagly Nature Reserve, though relatively small in area but the oldest National Reserve of the former Soviet Union, is rich in wildlife and included in the UNESCO world heritage site Western Tian Shan"
KY-2012-6#-00000003,External links Silk Road Seattle – University of Washington (The Silk Road Seattle website contains many useful resources including a number of full-text historical works) Category:Central Asian Buddhist kingdoms Category:Central Asian Buddhist sites Category:Populated places along the Silk Road Category:Populated places in Xinjiang Category:Oases of China Category:Aksu Prefecture Category:National Forest Cities in China
KY-2012-6#-00000014,"Southwards from these at the foot of the mountains and at the entrance to the valleys, there are rich areas of fertile land"
KY-2012-6#-00000278,"""The Christian Science Monitor"", 2007-Jan-04 Dordoy Bazaar is a major shopping and employment centre for the Bishkek metropolitan area and entire Chuy River Valley region. com, 2008-04-09) According to some economists, this re-export (the other center for which, targeting Uzbekistan, is the Karasuu Bazar at Kara-Suu, Osh Province) is one of two largest economic activities of Kyrgyzstan"
KY-2012-6#-00000012,"Achieved Comprehensive Settlement of Disputes with the Kyrgyz Republic's Government"") Ownership controversy and nationalization movement Since 2012, advocates have called for the nationalization of the mine due to accusation against Centerra Gold's of environmental violations and corruption"
KY-2012-6#-00000084,"In 1855 New York became one of the first states to create constitutionally-designated ""Forever Wild"" preserves to prevent environmental and economic harms, to create a desperately needed water supply for New York City. Belleayre was immediately popular among local residents and became a center for winter sports in the region and an economic catalyst for surrounding communities"
KY-2012-6#-00000003,"As of 2019, the Khorgos area was a hub of the New Eurasian Land Bridge, 200 km from the Alataw Pass, the historically important Dzungarian Gate, with a cross-border visa-free special economic zone for trade and shopping (ICBC), a dry port for transporting goods and two new cities, one on either side of the border"
KY-2012-6#-00000237,The Kazakh government allocated $7 million to dispose of these and former Kazakh environment minister Nurlan Iskakov was convicted of embezzlement and sentenced to four years in prison relating to this money in 2009
KY-2012-6#-00000063,"This strategy will save time and money over conventional embankment building methods. The project was reinstated in 2008 and will be largely funded by US$2 billion in Russian aid, promised in return for ""enhanced economic and security cooperation"" with Russia. According to the Uzbek government in Tashkent, Kambarata-I will also cause water shortages, as well as environmental and economic damage to Uzbekistan, and is being proposed in breach of international law"
KY-2012-6#-00000016,"The university includes 3 schools in the areas of training, research centers, scientific and educational departments, 5 representative offices in the regions of Kazakhstan, and an economic college. As part of the top management, she is involved in the solutions of financial issues of Narxoz University. Ratings and accreditation CEEMAN – The International Association for Management Development in dynamic societies, Slovenia ACCA – Association of Chartered Certified Accountants, UK Educational programs 3 languages of instruction: Kazakh, Russian, English 21 bachelor's degree programs 16 scientific-pedagogical and applied master's programs Master's programs in cooperation with European partner universities 4 master's programs of the National Bank of the Republic of Kazakhstan 6 programs of PhD 2 programs of the Lomonosov MSU 2 programs of the Peoples’ Friendship University of Russia 12 international dual-degree programs (bachelor's, master's, МВА, DВА) Business-education (DBA, executive MBA, MBA, Mini MBA) More than 100 PDP programs (seminars and trainings) 9 programs of vocational secondary education Structure Faculties and Schools: Faculty of basic training, School of economics and management, School of finance and accounting, School of applied sciences, School of international education programs Postgraduate programs: Master's programs, PhD, Programs of supplementary education of M. Lomonosov Moscow state university IBS International Business School: DBA, MBA, Executive MBA, Mini MBA programs, seminars and trainings Programs of Peoples’ Friendship University of Russia (bachelor's and master's programs) Regional centers of distance learning (in Kyzylorda, Shymkent, Atyrau, Pavlodar, Semei cities) College of Economics (in Almaty and Talgar cities) Master Program of the National Bank of the Republic of Kazakhstan Linguistic center Military training department Kazakh – Japanese center for development of human resources Institute for Social-economic Studies Research institute for finance-bank management Famous graduates Karim Massimov A former prime minister of Kazakhstan and a chairman of the National Security Committee of the Republic of Kazakhstan He graduated from the University of Narxoz in 1995; the major is Finance and Credit. Between 2002 and 2007, he was World Bank project coordinator for Central Asia in the sphere of infrastructure, financial markets and education. Kenges Rakishev takes the Top 7 spot in Forbes Kazakhstan annual ranking ""The 50 richest people in Kazakhstan"" with a capital of $718 million and Top 5 spot out of 50 influential businessmen in Kazakhstan, according to Forbes Kazakhstan annual ranking ""The top 50 most influential businessmen in Kazakhstan"""
KY-2012-6#-00000016,"Faculties Faculty of Agrobiology and Phytosanitary Faculty of Technology and Bioresources Faculty of Veterinary Medicine Faculty of forestry, land resources and horticulture Faculty of Hydraulic Engineering, Land Reclamation and Business Faculty of Engineering Campus thumb|Kazakh Agricultural Institute campus building The main building of the university was built in two stages in 1934 and 1954"
KY-2012-6#-00000244,"]] In the Ferghana Valley, the first Dungans to appear in Central Asia originated from Kuldja and Kashgar, as slaves captured by raiders; they mostly served in private wealthy households. Millward in his economic history of the region, or by Kim Ho-dong in his monograph). "" Today the Dungans play a role as cultural ""shuttles"" and economic mediators between Central Asia and the Chinese world"
KY-2012-6#-00000281,Kyrgyzstan is rich in mineral resources but has negligible petroleum and natural gas reserves; it imports petroleum and gas
KY-2012-6#-00000278,"""The Christian Science Monitor"", 2007-Jan-04 Dordoy Bazaar is a major shopping and employment centre for the Bishkek metropolitan area and entire Chuy River Valley region. com, 2008-04-09) According to some economists, this re-export (the other center for which, targeting Uzbekistan, is the Karasuu Bazar at Kara-Suu, Osh Province) is one of two largest economic activities of Kyrgyzstan"
KY-2012-6#-00000012,"Achieved Comprehensive Settlement of Disputes with the Kyrgyz Republic's Government"") Ownership controversy and nationalization movement Since 2012, advocates have called for the nationalization of the mine due to accusation against Centerra Gold's of environmental violations and corruption"
KY-2012-6#-00000084,"In 1855 New York became one of the first states to create constitutionally-designated ""Forever Wild"" preserves to prevent environmental and economic harms, to create a desperately needed water supply for New York City. Belleayre was immediately popular among local residents and became a center for winter sports in the region and an economic catalyst for surrounding communities"
KY-2012-6#-00000014,"Instruments Telescope Carl Zeiss-1000 Type: reflector Optical system: Ritchey–Chrétien Main mirror diameter: D = 1016 mm Equivalent focal length: F = 13300 mm English mount Year of exploitation beginning: 1981 Equipment: slit spectrograph UAGS, set of BVR-filters for photometry, CCD-cameras (SBIG ST-7, SBIG ST-8) Current status: no observations, under reconstruction Telescope AZT-20 Type: reflector Optical system: Cassegrain Main mirror diameter: D = 1560 mm Focal length with focus corrector: F = 5720 mm Maximal possible field of view: FOW = 60 х 60 arc min German type equatorial mount Year of exploitation beginning: 2017 Equipment: CCD-camera for photometry FLI Pro LIne with g’r’i’z’ - filters"
KY-2012-6#-00000202,The economic damage caused by the earthquake was estimated to be around US$120 million
KY-2012-6#-00000235,During its existence Kyrgyzstan Airlines had its head office on the airport property
