DHSID_EA,asset_index
IA-2015-7#-00160604,1.7944696727006293
IA-2015-7#-00201134,1.7821868702595116
IA-2015-7#-00020336,2.282002758448155
IA-2015-7#-00020115,2.879368986379009
IA-2015-7#-00020146,2.568017531513182
IA-2015-7#-00110413,1.1270278281026165
IA-2015-7#-00020099,0.0521149544380157
IA-2015-7#-00160072,1.1122875173903737
IA-2015-7#-00160025,2.450425325449693
IA-2015-7#-00310939,0.7326979736549089
IA-2015-7#-00020750,1.2356118362789827
IA-2015-7#-00340174,1.3550643667877302
IA-2015-7#-00160819,2.195735994161071
IA-2015-7#-00310181,0.2435195319576575
IA-2015-7#-00020309,2.978409303578628
IA-2015-7#-00332457,2.607661745508303
IA-2015-7#-00160643,3.219901789054369
IA-2015-7#-00350756,-1.076111029342953
IA-2015-7#-00310842,1.2198383623241322
IA-2015-7#-00170615,1.466160380080392
IA-2015-7#-00334637,-1.768211982603554
IA-2015-7#-00250379,2.6957937157103906
IA-2015-7#-00311159,2.9278485049461147
IA-2015-7#-00170547,1.5709112768449012
IA-2015-7#-00110814,2.0772587644638847
IA-2015-7#-00100096,2.5195426910421634
IA-2015-7#-00070206,0.6886005429235859
IA-2015-7#-00050090,1.7677139855092885
IA-2015-7#-00190953,-0.2817656823662406
IA-2015-7#-00170160,2.001164610623124
IA-2015-7#-00051630,-1.3722657399459912
IA-2015-7#-00311262,0.7080918695308736
IA-2015-7#-00310469,0.2203397856597737
IA-2015-7#-00200001,2.9420462420106768
IA-2015-7#-00040401,-0.7834625848583979
IA-2015-7#-00160056,1.903517593385761
IA-2015-7#-00110531,1.6177087059858528
IA-2015-7#-00110859,1.1382476693329806
IA-2015-7#-00020542,1.926261829456668
IA-2015-7#-00350813,1.3140187870522744
IA-2015-7#-00340726,-0.2142721621669975
IA-2015-7#-00310139,3.1652310766417635
IA-2015-7#-00140338,0.5455450656592082
IA-2015-7#-00020280,2.454499593169057
IA-2015-7#-00335415,2.514489601175049
IA-2015-7#-00350502,2.698678051876576
IA-2015-7#-00310785,2.1279610784908045
IA-2015-7#-00260519,-0.1681919805030152
IA-2015-7#-00130304,1.7336401870552527
IA-2015-7#-00191371,2.264329745231444
IA-2015-7#-00110505,1.5849239369677048
IA-2015-7#-00110217,-0.0579813347124752
IA-2015-7#-00280131,2.461349855930309
IA-2015-7#-00150610,2.9088445351294268
IA-2015-7#-00110973,3.152724660037843
IA-2015-7#-00110514,2.877513402271412
IA-2015-7#-00260196,-0.9076747657412764
IA-2015-7#-00201417,3.1840329646053425
IA-2015-7#-00100083,2.500916318832445
IA-2015-7#-00331932,2.632543975854928
IA-2015-7#-00310270,2.579538021459278
IA-2015-7#-00250177,2.645307171502505
IA-2015-7#-00170056,2.808935942072817
IA-2015-7#-00360259,2.967557603950171
IA-2015-7#-00030025,0.0261419953065043
IA-2015-7#-00191303,2.131865979958621
IA-2015-7#-00050952,2.6006393070104967
IA-2015-7#-00020120,2.661968804327994
IA-2015-7#-00334582,0.6462279051694343
IA-2015-7#-00190364,2.7943151172106973
IA-2015-7#-00110198,2.8558423711238343
IA-2015-7#-00340399,0.4336325584418735
IA-2015-7#-00200860,1.4622083855811885
IA-2015-7#-00160717,2.7731410757764943
IA-2015-7#-00160324,2.9017385511381635
IA-2015-7#-00111074,2.8700543442925253
IA-2015-7#-00201301,1.8323243110404048
IA-2015-7#-00020440,2.2189538032397693
IA-2015-7#-00170090,3.060242140353194
IA-2015-7#-00161229,2.7582006416891547
IA-2015-7#-00200279,2.7199196895162343
IA-2015-7#-00350474,2.038813221955804
IA-2015-7#-00280822,2.568469829557007
IA-2015-7#-00311175,-0.309126565393104
IA-2015-7#-00170122,2.169787128243095
IA-2015-7#-00261329,-0.2081792619546061
IA-2015-7#-00350368,2.681117278522748
IA-2015-7#-00333002,2.084059566599955
IA-2015-7#-00020948,1.8006200012048066
IA-2015-7#-00310142,2.8209684173371388
IA-2015-7#-00161067,1.60114127097189
IA-2015-7#-00310445,2.044296988014477
IA-2015-7#-00335102,-1.811913729029227
IA-2015-7#-00330501,-1.9669310882728823
IA-2015-7#-00200388,1.495379332423967
IA-2015-7#-00170361,2.7282869957800218
IA-2015-7#-00311242,2.98904292520298
IA-2015-7#-00050328,1.7020006974990602
IA-2015-7#-00350531,-1.400596035912517
IA-2015-7#-00100156,2.857119475718493
IA-2015-7#-00260406,1.9921402409005544
IA-2015-7#-00310510,3.168718270567374
IA-2015-7#-00360394,1.95248215522146
IA-2015-7#-00110291,1.0186343953836017
IA-2015-7#-00310286,2.7479012406256604
IA-2015-7#-00201187,2.95761079489648
IA-2015-7#-00200784,2.5563433012951338
IA-2015-7#-00190321,1.7739371470578036
IA-2015-7#-00170555,2.365980790386185
IA-2015-7#-00201300,1.8688357172723589
IA-2015-7#-00020162,2.332945950208025
IA-2015-7#-00311176,1.1340993866512623
IA-2015-7#-00200057,2.55744814264325
IA-2015-7#-00330391,-0.3455742756051782
IA-2015-7#-00350681,2.2461059637742355
IA-2015-7#-00200952,2.691008891322267
IA-2015-7#-00190908,3.1767598983759875
IA-2015-7#-00200512,3.211409424138601
IA-2015-7#-00200045,-0.9840102692023204
IA-2015-7#-00190529,-1.6029248648620753
IA-2015-7#-00300125,1.9970375420319475
IA-2015-7#-00350677,2.1211779716654715
IA-2015-7#-00170027,2.121723544174982
IA-2015-7#-00200476,2.896425575773753
IA-2015-7#-00191452,2.5486987833859787
IA-2015-7#-00170461,2.6797327743383192
IA-2015-7#-00310219,2.187041715206681
IA-2015-7#-00120760,1.9078559233121724
IA-2015-7#-00310190,1.1415437946110836
IA-2015-7#-00170063,2.0012000653248467
IA-2015-7#-00310023,3.085721332100557
IA-2015-7#-00020426,3.12265956635436
IA-2015-7#-00110238,-0.4005375996374068
IA-2015-7#-00200429,2.818342422262554
IA-2015-7#-00160408,1.854532440994536
IA-2015-7#-00310418,-0.1153041155469684
IA-2015-7#-00050478,2.376114889141689
IA-2015-7#-00110057,1.573046653470629
IA-2015-7#-00100035,2.0957377213442
IA-2015-7#-00220248,2.690675253980108
IA-2015-7#-00050397,-0.7312469033817506
IA-2015-7#-00310137,0.9459778356574848
IA-2015-7#-00280198,2.09170299357747
IA-2015-7#-00311086,2.514957462737551
IA-2015-7#-00310942,1.9658415606910749
IA-2015-7#-00260650,0.4162285891838745
IA-2015-7#-00331383,2.3460042070390217
IA-2015-7#-00160258,1.627667916692781
IA-2015-7#-00201017,2.816179555076844
IA-2015-7#-00170119,2.6404858504688526
IA-2015-7#-00161104,2.1082538708374696
IA-2015-7#-00350608,1.6055977539374344
IA-2015-7#-00190177,0.3043770809400817
IA-2015-7#-00170094,1.8900017358505328
IA-2015-7#-00310170,-0.0533074133627926
IA-2015-7#-00161215,1.118426140613343
IA-2015-7#-00260305,0.6822889953821212
IA-2015-7#-00120601,2.873675184565348
IA-2015-7#-00110371,2.707646144565086
IA-2015-7#-00310009,2.917922354762727
IA-2015-7#-00200882,2.688978789827762
IA-2015-7#-00160424,1.7760906139892294
IA-2015-7#-00310754,2.255266015852953
IA-2015-7#-00230010,1.220576867675593
IA-2015-7#-00310121,2.7590667742427684
IA-2015-7#-00160668,2.899874595524172
IA-2015-7#-00311008,2.176490939744558
IA-2015-7#-00200251,2.917790982067618
IA-2015-7#-00110297,2.9460326830200274
IA-2015-7#-00200124,2.857021951067213
IA-2015-7#-00192349,0.570333645740082
IA-2015-7#-00200188,1.0217819877346428
IA-2015-7#-00300193,2.6989140559870988
IA-2015-7#-00050693,-2.0481198678851253
IA-2015-7#-00191579,2.5211178597954227
IA-2015-7#-00170053,2.4795262213083182
IA-2015-7#-00190733,2.9309403304115427
IA-2015-7#-00170355,3.146166745529777
IA-2015-7#-00201052,2.355804857784495
IA-2015-7#-00050203,-1.3876771645188184
IA-2015-7#-00160575,0.8527857910715377
IA-2015-7#-00335181,1.2218807705916823
IA-2015-7#-00261172,0.4033784315987564
IA-2015-7#-00150669,2.6940238237844434
IA-2015-7#-00250142,2.9347010666079627
IA-2015-7#-00130170,2.034569868421836
IA-2015-7#-00310637,2.6249087401998006
IA-2015-7#-00190965,-1.2005708142645797
IA-2015-7#-00190715,3.044928380958605
IA-2015-7#-00310406,2.6495090341218974
IA-2015-7#-00310503,2.7965721607592138
IA-2015-7#-00250226,2.9266255076078287
IA-2015-7#-00100100,2.9750379815133066
IA-2015-7#-00310650,2.378579271121932
IA-2015-7#-00310355,2.0541090825986097
IA-2015-7#-00170582,1.6499637777672285
IA-2015-7#-00161076,2.95072832483522
IA-2015-7#-00020335,2.7115064424520376
IA-2015-7#-00150316,2.498059270319661
IA-2015-7#-00050700,1.6153038453511992
IA-2015-7#-00200558,2.711581235979393
IA-2015-7#-00200892,1.9529797065241628
IA-2015-7#-00020931,3.02680964343712
IA-2015-7#-00020591,2.9684882816910245
IA-2015-7#-00020593,3.04898718067152
IA-2015-7#-00020911,2.017892124102162
IA-2015-7#-00020371,1.4494515298694963
IA-2015-7#-00020567,1.296174141054783
IA-2015-7#-00332899,1.576645941646771
IA-2015-7#-00336270,-2.2165040528340043
IA-2015-7#-00150411,2.0999949240095286
IA-2015-7#-00210639,-0.6341034330242843
IA-2015-7#-00240520,2.13356970497952
IA-2015-7#-00240328,1.9054728349082328
IA-2015-7#-00240020,1.722449747240223
IA-2015-7#-00170043,1.2363619973140063
IA-2015-7#-00360095,-1.148432305479415
IA-2015-7#-00334132,-0.1096608410805221
IA-2015-7#-00350018,-0.8641673526072524
IA-2015-7#-00170083,2.4403732044559976
IA-2015-7#-00360053,2.650990851979495
IA-2015-7#-00250182,2.995621781101604
IA-2015-7#-00280398,1.2074108970832635
IA-2015-7#-00200782,2.1725842562548747
IA-2015-7#-00150508,0.4242547376345927
IA-2015-7#-00040383,2.601136397959475
IA-2015-7#-00050034,2.403651508837408
IA-2015-7#-00020108,-1.171460202361849
IA-2015-7#-00191464,2.213463967703483
IA-2015-7#-00310705,1.2120648572152877
IA-2015-7#-00310322,0.5902571389778917
IA-2015-7#-00310852,1.8335671671590064
IA-2015-7#-00020624,2.9149222838042506
IA-2015-7#-00020702,2.53486874878607
IA-2015-7#-00020925,2.9460841867110155
IA-2015-7#-00331351,2.647432086663334
IA-2015-7#-00110703,2.0660583332644853
IA-2015-7#-00360035,2.10716993365468
IA-2015-7#-00280836,2.6863501978670747
IA-2015-7#-00310108,1.7619523777723614
IA-2015-7#-00020807,2.8076265550102466
IA-2015-7#-00350337,-0.5308354133326059
IA-2015-7#-00310786,1.579026631289338
IA-2015-7#-00120840,0.6874479708750487
IA-2015-7#-00200516,2.9175737904416543
IA-2015-7#-00250004,2.9550869117585705
IA-2015-7#-00030599,2.3724536651068133
IA-2015-7#-00120372,2.7701265209804355
IA-2015-7#-00250010,2.1918891987571683
IA-2015-7#-00201445,1.041339872754042
IA-2015-7#-00030245,1.5576485653216892
IA-2015-7#-00230633,2.0294422761735595
IA-2015-7#-00140619,1.989011066765975
IA-2015-7#-00070941,-2.458059139601229
IA-2015-7#-00335196,-1.3667889608032
IA-2015-7#-00310905,0.395913098486476
IA-2015-7#-00120289,-1.304140819898755
IA-2015-7#-00240522,0.4649771574014002
IA-2015-7#-00311153,2.7949767028027246
IA-2015-7#-00311292,2.548902987737665
IA-2015-7#-00051351,-1.8798301376029587
IA-2015-7#-00040553,-1.5770920347144055
IA-2015-7#-00310061,0.4698915647566377
IA-2015-7#-00310417,2.765566851293133
IA-2015-7#-00051340,-1.5557038227955289
IA-2015-7#-00170294,2.0511750171564853
IA-2015-7#-00040338,-1.246344531502828
IA-2015-7#-00310629,2.1971061513699786
IA-2015-7#-00350501,2.684689228001112
IA-2015-7#-00334717,-0.1204806755163741
IA-2015-7#-00070391,-1.404505679089718
IA-2015-7#-00110825,2.324103946416323
IA-2015-7#-00360460,2.9451340847455665
IA-2015-7#-00360183,1.6039082575312635
IA-2015-7#-00261070,1.0503441549300936
IA-2015-7#-00350164,-0.761416599113335
IA-2015-7#-00335460,2.6616165324946244
IA-2015-7#-00250270,2.96830091740882
IA-2015-7#-00310638,0.5954110512604435
IA-2015-7#-00310724,0.9517161427053462
IA-2015-7#-00120072,1.3558193953873483
IA-2015-7#-00170312,2.476503327974285
IA-2015-7#-00170228,1.6152343823822264
IA-2015-7#-00170144,2.253111555484363
IA-2015-7#-00070133,-1.662230797200641
IA-2015-7#-00310424,0.6789011236122309
IA-2015-7#-00130045,2.211403561987587
IA-2015-7#-00191979,1.710949155936293
IA-2015-7#-00160246,2.488377492281932
IA-2015-7#-00110111,3.2480093124126515
IA-2015-7#-00261143,-1.7703746332869228
IA-2015-7#-00310073,0.9899432358331473
IA-2015-7#-00170387,2.663686230196628
IA-2015-7#-00160578,2.983741468007179
IA-2015-7#-00020662,1.0652589918515896
IA-2015-7#-00020416,2.514471249798813
IA-2015-7#-00350657,1.366011823071059
IA-2015-7#-00340056,2.924384937081585
IA-2015-7#-00170510,2.2532230368463244
IA-2015-7#-00350617,-0.1528706559006095
IA-2015-7#-00261311,-1.480676269072605
IA-2015-7#-00170261,2.4741730364199714
IA-2015-7#-00260333,0.9059852369892444
IA-2015-7#-00170145,2.201886162228746
IA-2015-7#-00040023,-1.16003884638433
IA-2015-7#-00140469,0.84823819833213
IA-2015-7#-00330701,2.4839911915895354
IA-2015-7#-00191692,2.303198252383841
